02-05 05:33:32 INFO  epoch 0/121, 2000/56954, lr:0.0005, loss:17.293263
02-05 05:44:33 INFO  epoch 1/121, 22000/56954, lr:0.0004975, loss:5.426523
02-05 05:44:44 INFO  epoch 1/121, 24000/56954, lr:0.0004975, loss:5.404507
02-05 05:44:55 INFO  epoch 1/121, 26000/56954, lr:0.0004975, loss:5.382701
02-05 05:45:07 INFO  epoch 1/121, 28000/56954, lr:0.0004975, loss:5.361593
02-05 05:45:18 INFO  epoch 1/121, 30000/56954, lr:0.0004975, loss:5.339834
02-05 05:45:30 INFO  epoch 1/121, 32000/56954, lr:0.0004975, loss:5.319530
02-05 05:45:41 INFO  epoch 1/121, 34000/56954, lr:0.0004975, loss:5.299286
02-05 05:45:53 INFO  epoch 1/121, 36000/56954, lr:0.0004975, loss:5.279395
02-05 05:46:04 INFO  epoch 1/121, 38000/56954, lr:0.0004975, loss:5.259714
02-05 05:46:15 INFO  epoch 1/121, 40000/56954, lr:0.0004975, loss:5.240613
02-05 05:46:26 INFO  epoch 1/121, 42000/56954, lr:0.0004975, loss:5.221516
02-05 05:46:39 INFO  epoch 1/121, 44000/56954, lr:0.0004975, loss:5.202786
02-05 05:46:51 INFO  epoch 1/121, 46000/56954, lr:0.0004975, loss:5.184278
02-05 05:47:03 INFO  epoch 1/121, 48000/56954, lr:0.0004975, loss:5.166200
02-05 05:47:15 INFO  epoch 1/121, 50000/56954, lr:0.0004975, loss:5.148167
02-05 05:47:27 INFO  epoch 1/121, 52000/56954, lr:0.0004975, loss:5.130949
02-05 05:47:39 INFO  epoch 1/121, 54000/56954, lr:0.0004975, loss:5.113677
02-05 05:47:51 INFO  epoch 1/121, 56000/56954, lr:0.0004975, loss:5.096212
02-05 05:47:57 INFO  epoch 1/121, 56954/56954, lr:0.0004975, loss:5.088030
02-05 05:49:01 INFO  epoch 2/121, 2000/56954, lr:0.0004950125, loss:4.595177
02-05 05:49:13 INFO  epoch 2/121, 4000/56954, lr:0.0004950125, loss:4.583404
02-05 05:49:25 INFO  epoch 2/121, 6000/56954, lr:0.0004950125, loss:4.570743
02-05 05:49:37 INFO  epoch 2/121, 8000/56954, lr:0.0004950125, loss:4.560575
02-05 05:49:50 INFO  epoch 2/121, 10000/56954, lr:0.0004950125, loss:4.545535
02-05 05:50:03 INFO  epoch 2/121, 12000/56954, lr:0.0004950125, loss:4.535483
02-05 05:50:16 INFO  epoch 2/121, 14000/56954, lr:0.0004950125, loss:4.524341
02-05 05:50:28 INFO  epoch 2/121, 16000/56954, lr:0.0004950125, loss:4.513308
02-05 05:50:40 INFO  epoch 2/121, 18000/56954, lr:0.0004950125, loss:4.502167
02-05 05:50:52 INFO  epoch 2/121, 20000/56954, lr:0.0004950125, loss:4.492138
02-05 05:51:05 INFO  epoch 2/121, 22000/56954, lr:0.0004950125, loss:4.481950
02-05 05:51:17 INFO  epoch 2/121, 24000/56954, lr:0.0004950125, loss:4.471581
02-05 05:51:29 INFO  epoch 2/121, 26000/56954, lr:0.0004950125, loss:4.460993
02-05 05:51:41 INFO  epoch 2/121, 28000/56954, lr:0.0004950125, loss:4.451015
02-05 05:51:52 INFO  epoch 2/121, 30000/56954, lr:0.0004950125, loss:4.440855
02-05 05:52:04 INFO  epoch 2/121, 32000/56954, lr:0.0004950125, loss:4.431362
02-05 05:52:16 INFO  epoch 2/121, 34000/56954, lr:0.0004950125, loss:4.422323
02-05 05:52:28 INFO  epoch 2/121, 36000/56954, lr:0.0004950125, loss:4.412821
02-05 05:52:40 INFO  epoch 2/121, 38000/56954, lr:0.0004950125, loss:4.403524
02-05 05:52:52 INFO  epoch 2/121, 40000/56954, lr:0.0004950125, loss:4.393683
02-05 05:53:04 INFO  epoch 2/121, 42000/56954, lr:0.0004950125, loss:4.384782
02-05 05:53:16 INFO  epoch 2/121, 44000/56954, lr:0.0004950125, loss:4.375827
02-05 05:53:28 INFO  epoch 2/121, 46000/56954, lr:0.0004950125, loss:4.367169
02-05 05:53:40 INFO  epoch 2/121, 48000/56954, lr:0.0004950125, loss:4.358632
02-05 05:53:52 INFO  epoch 2/121, 50000/56954, lr:0.0004950125, loss:4.349979
02-05 05:54:04 INFO  epoch 2/121, 52000/56954, lr:0.0004950125, loss:4.341466
02-05 05:54:16 INFO  epoch 2/121, 54000/56954, lr:0.0004950125, loss:4.333214
02-05 05:54:27 INFO  epoch 2/121, 56000/56954, lr:0.0004950125, loss:4.324819
02-05 05:54:33 INFO  epoch 2/121, 56954/56954, lr:0.0004950125, loss:4.321212
02-05 05:55:35 INFO  epoch 3/121, 2000/56954, lr:0.0004925374375, loss:4.073571
02-05 05:55:46 INFO  epoch 3/121, 4000/56954, lr:0.0004925374375, loss:4.074968
02-05 05:55:55 INFO  epoch 3/121, 6000/56954, lr:0.0004925374375, loss:4.064162
02-05 05:56:07 INFO  epoch 3/121, 8000/56954, lr:0.0004925374375, loss:4.054481
02-05 05:56:18 INFO  epoch 3/121, 10000/56954, lr:0.0004925374375, loss:4.051408
02-05 05:56:30 INFO  epoch 3/121, 12000/56954, lr:0.0004925374375, loss:4.045072
02-05 05:56:42 INFO  epoch 3/121, 14000/56954, lr:0.0004925374375, loss:4.038190
02-05 05:56:54 INFO  epoch 3/121, 16000/56954, lr:0.0004925374375, loss:4.032623
02-05 05:57:06 INFO  epoch 3/121, 18000/56954, lr:0.0004925374375, loss:4.026955
02-05 05:57:18 INFO  epoch 3/121, 20000/56954, lr:0.0004925374375, loss:4.020970
02-05 05:57:30 INFO  epoch 3/121, 22000/56954, lr:0.0004925374375, loss:4.014311
02-05 05:57:42 INFO  epoch 3/121, 24000/56954, lr:0.0004925374375, loss:4.008694
02-05 05:57:54 INFO  epoch 3/121, 26000/56954, lr:0.0004925374375, loss:4.003043
02-05 05:58:07 INFO  epoch 3/121, 28000/56954, lr:0.0004925374375, loss:3.997474
02-05 05:58:20 INFO  epoch 3/121, 30000/56954, lr:0.0004925374375, loss:3.991390
02-05 05:58:33 INFO  epoch 3/121, 32000/56954, lr:0.0004925374375, loss:3.986060
02-05 05:58:46 INFO  epoch 3/121, 34000/56954, lr:0.0004925374375, loss:3.980944
02-05 05:58:59 INFO  epoch 3/121, 36000/56954, lr:0.0004925374375, loss:3.975286
02-05 05:59:11 INFO  epoch 3/121, 38000/56954, lr:0.0004925374375, loss:3.969894
02-05 05:59:24 INFO  epoch 3/121, 40000/56954, lr:0.0004925374375, loss:3.964803
02-05 05:59:36 INFO  epoch 3/121, 42000/56954, lr:0.0004925374375, loss:3.959301
02-05 05:59:49 INFO  epoch 3/121, 44000/56954, lr:0.0004925374375, loss:3.953801
02-05 06:00:01 INFO  epoch 3/121, 46000/56954, lr:0.0004925374375, loss:3.948604
02-05 06:00:14 INFO  epoch 3/121, 48000/56954, lr:0.0004925374375, loss:3.943723
02-05 06:00:26 INFO  epoch 3/121, 50000/56954, lr:0.0004925374375, loss:3.938061
02-05 06:00:38 INFO  epoch 3/121, 52000/56954, lr:0.0004925374375, loss:3.932919
02-05 06:00:50 INFO  epoch 3/121, 54000/56954, lr:0.0004925374375, loss:3.927896
02-05 06:01:02 INFO  epoch 3/121, 56000/56954, lr:0.0004925374375, loss:3.922693
02-05 06:01:08 INFO  epoch 3/121, 56954/56954, lr:0.0004925374375, loss:3.920209
02-05 06:02:11 INFO  epoch 4/121, 2000/56954, lr:0.0004900747503125, loss:3.775140
02-05 06:02:24 INFO  epoch 4/121, 4000/56954, lr:0.0004900747503125, loss:3.775617
02-05 06:02:36 INFO  epoch 4/121, 6000/56954, lr:0.0004900747503125, loss:3.770447
02-05 06:02:49 INFO  epoch 4/121, 8000/56954, lr:0.0004900747503125, loss:3.765105
02-05 06:03:01 INFO  epoch 4/121, 10000/56954, lr:0.0004900747503125, loss:3.760855
02-05 06:03:14 INFO  epoch 4/121, 12000/56954, lr:0.0004900747503125, loss:3.755388
02-05 06:03:26 INFO  epoch 4/121, 14000/56954, lr:0.0004900747503125, loss:3.751777
02-05 06:03:38 INFO  epoch 4/121, 16000/56954, lr:0.0004900747503125, loss:3.746491
02-05 06:03:51 INFO  epoch 4/121, 18000/56954, lr:0.0004900747503125, loss:3.741966
02-05 06:04:03 INFO  epoch 4/121, 20000/56954, lr:0.0004900747503125, loss:3.738470
02-05 06:04:16 INFO  epoch 4/121, 22000/56954, lr:0.0004900747503125, loss:3.734948
02-05 06:04:28 INFO  epoch 4/121, 24000/56954, lr:0.0004900747503125, loss:3.731039
02-05 06:04:41 INFO  epoch 4/121, 26000/56954, lr:0.0004900747503125, loss:3.727393
02-05 06:04:53 INFO  epoch 4/121, 28000/56954, lr:0.0004900747503125, loss:3.722634
02-05 06:05:05 INFO  epoch 4/121, 30000/56954, lr:0.0004900747503125, loss:3.719341
02-05 06:05:16 INFO  epoch 4/121, 32000/56954, lr:0.0004900747503125, loss:3.714959
02-05 06:05:28 INFO  epoch 4/121, 34000/56954, lr:0.0004900747503125, loss:3.710927
02-05 06:05:38 INFO  epoch 4/121, 36000/56954, lr:0.0004900747503125, loss:3.707265
02-05 06:05:50 INFO  epoch 4/121, 38000/56954, lr:0.0004900747503125, loss:3.703716
02-05 06:06:03 INFO  epoch 4/121, 40000/56954, lr:0.0004900747503125, loss:3.699741
02-05 06:06:15 INFO  epoch 4/121, 42000/56954, lr:0.0004900747503125, loss:3.696955
02-05 06:06:27 INFO  epoch 4/121, 44000/56954, lr:0.0004900747503125, loss:3.693821
02-05 06:06:40 INFO  epoch 4/121, 46000/56954, lr:0.0004900747503125, loss:3.690682
02-05 06:06:52 INFO  epoch 4/121, 48000/56954, lr:0.0004900747503125, loss:3.687349
02-05 06:07:04 INFO  epoch 4/121, 50000/56954, lr:0.0004900747503125, loss:3.683994
02-05 06:07:17 INFO  epoch 4/121, 52000/56954, lr:0.0004900747503125, loss:3.680949
02-05 06:07:29 INFO  epoch 4/121, 54000/56954, lr:0.0004900747503125, loss:3.677501
02-05 06:07:41 INFO  epoch 4/121, 56000/56954, lr:0.0004900747503125, loss:3.673952
02-05 06:07:47 INFO  epoch 4/121, 56954/56954, lr:0.0004900747503125, loss:3.672645
02-05 06:08:49 INFO  epoch 5/121, 2000/56954, lr:0.0004876243765609375, loss:3.569032
02-05 06:09:01 INFO  epoch 5/121, 4000/56954, lr:0.0004876243765609375, loss:3.573728
02-05 06:09:13 INFO  epoch 5/121, 6000/56954, lr:0.0004876243765609375, loss:3.571090
02-05 06:09:25 INFO  epoch 5/121, 8000/56954, lr:0.0004876243765609375, loss:3.565831
02-05 06:09:37 INFO  epoch 5/121, 10000/56954, lr:0.0004876243765609375, loss:3.564169
02-05 06:09:49 INFO  epoch 5/121, 12000/56954, lr:0.0004876243765609375, loss:3.562062
02-05 06:10:01 INFO  epoch 5/121, 14000/56954, lr:0.0004876243765609375, loss:3.558989
02-05 06:10:13 INFO  epoch 5/121, 16000/56954, lr:0.0004876243765609375, loss:3.555555
02-05 06:10:26 INFO  epoch 5/121, 18000/56954, lr:0.0004876243765609375, loss:3.554025
02-05 06:10:40 INFO  epoch 5/121, 20000/56954, lr:0.0004876243765609375, loss:3.551363
02-05 06:10:53 INFO  epoch 5/121, 22000/56954, lr:0.0004876243765609375, loss:3.548801
02-05 06:11:06 INFO  epoch 5/121, 24000/56954, lr:0.0004876243765609375, loss:3.546775
02-05 06:11:20 INFO  epoch 5/121, 26000/56954, lr:0.0004876243765609375, loss:3.544334
02-05 06:11:32 INFO  epoch 5/121, 28000/56954, lr:0.0004876243765609375, loss:3.541465
02-05 06:11:44 INFO  epoch 5/121, 30000/56954, lr:0.0004876243765609375, loss:3.538617
02-05 06:11:57 INFO  epoch 5/121, 32000/56954, lr:0.0004876243765609375, loss:3.536151
02-05 06:12:09 INFO  epoch 5/121, 34000/56954, lr:0.0004876243765609375, loss:3.533890
02-05 06:12:20 INFO  epoch 5/121, 36000/56954, lr:0.0004876243765609375, loss:3.531242
02-05 06:12:32 INFO  epoch 5/121, 38000/56954, lr:0.0004876243765609375, loss:3.528675
02-05 06:12:44 INFO  epoch 5/121, 40000/56954, lr:0.0004876243765609375, loss:3.526517
02-05 06:12:56 INFO  epoch 5/121, 42000/56954, lr:0.0004876243765609375, loss:3.523934
02-05 06:13:08 INFO  epoch 5/121, 44000/56954, lr:0.0004876243765609375, loss:3.521314
02-05 06:13:20 INFO  epoch 5/121, 46000/56954, lr:0.0004876243765609375, loss:3.518939
02-05 06:13:32 INFO  epoch 5/121, 48000/56954, lr:0.0004876243765609375, loss:3.516679
02-05 06:13:43 INFO  epoch 5/121, 50000/56954, lr:0.0004876243765609375, loss:3.514467
02-05 06:13:55 INFO  epoch 5/121, 52000/56954, lr:0.0004876243765609375, loss:3.512054
02-05 06:14:08 INFO  epoch 5/121, 54000/56954, lr:0.0004876243765609375, loss:3.509929
02-05 06:14:20 INFO  epoch 5/121, 56000/56954, lr:0.0004876243765609375, loss:3.507441
02-05 06:14:26 INFO  epoch 5/121, 56954/56954, lr:0.0004876243765609375, loss:3.506641
02-05 06:15:28 INFO  epoch 6/121, 2000/56954, lr:0.00048518625467813283, loss:3.441552
02-05 06:15:40 INFO  epoch 6/121, 4000/56954, lr:0.00048518625467813283, loss:3.433445
02-05 06:15:52 INFO  epoch 6/121, 6000/56954, lr:0.00048518625467813283, loss:3.428466
02-05 06:16:03 INFO  epoch 6/121, 8000/56954, lr:0.00048518625467813283, loss:3.426677
02-05 06:16:15 INFO  epoch 6/121, 10000/56954, lr:0.00048518625467813283, loss:3.424872
02-05 06:16:27 INFO  epoch 6/121, 12000/56954, lr:0.00048518625467813283, loss:3.422664
02-05 06:16:39 INFO  epoch 6/121, 14000/56954, lr:0.00048518625467813283, loss:3.420753
02-05 06:16:51 INFO  epoch 6/121, 16000/56954, lr:0.00048518625467813283, loss:3.419986
02-05 06:17:02 INFO  epoch 6/121, 18000/56954, lr:0.00048518625467813283, loss:3.417834
02-05 06:17:14 INFO  epoch 6/121, 20000/56954, lr:0.00048518625467813283, loss:3.415431
02-05 06:17:26 INFO  epoch 6/121, 22000/56954, lr:0.00048518625467813283, loss:3.413501
02-05 06:17:39 INFO  epoch 6/121, 24000/56954, lr:0.00048518625467813283, loss:3.411726
02-05 06:17:51 INFO  epoch 6/121, 26000/56954, lr:0.00048518625467813283, loss:3.410237
02-05 06:18:03 INFO  epoch 6/121, 28000/56954, lr:0.00048518625467813283, loss:3.408114
02-05 06:18:15 INFO  epoch 6/121, 30000/56954, lr:0.00048518625467813283, loss:3.406205
02-05 06:18:27 INFO  epoch 6/121, 32000/56954, lr:0.00048518625467813283, loss:3.404816
02-05 06:18:39 INFO  epoch 6/121, 34000/56954, lr:0.00048518625467813283, loss:3.403048
02-05 06:18:51 INFO  epoch 6/121, 36000/56954, lr:0.00048518625467813283, loss:3.401165
02-05 06:19:03 INFO  epoch 6/121, 38000/56954, lr:0.00048518625467813283, loss:3.400203
02-05 06:19:15 INFO  epoch 6/121, 40000/56954, lr:0.00048518625467813283, loss:3.398420
02-05 06:19:26 INFO  epoch 6/121, 42000/56954, lr:0.00048518625467813283, loss:3.396773
02-05 06:19:38 INFO  epoch 6/121, 44000/56954, lr:0.00048518625467813283, loss:3.394829
02-05 06:19:49 INFO  epoch 6/121, 46000/56954, lr:0.00048518625467813283, loss:3.393476
02-05 06:20:01 INFO  epoch 6/121, 48000/56954, lr:0.00048518625467813283, loss:3.391563
02-05 06:20:11 INFO  epoch 6/121, 50000/56954, lr:0.00048518625467813283, loss:3.389874
02-05 06:20:23 INFO  epoch 6/121, 52000/56954, lr:0.00048518625467813283, loss:3.388413
02-05 06:20:35 INFO  epoch 6/121, 54000/56954, lr:0.00048518625467813283, loss:3.387044
02-05 06:20:47 INFO  epoch 6/121, 56000/56954, lr:0.00048518625467813283, loss:3.385626
02-05 06:20:53 INFO  epoch 6/121, 56954/56954, lr:0.00048518625467813283, loss:3.384616
02-05 06:21:51 INFO  epoch 7/121, 2000/56954, lr:0.00048276032340474216, loss:3.325557
02-05 06:22:02 INFO  epoch 7/121, 4000/56954, lr:0.00048276032340474216, loss:3.325058
02-05 06:22:14 INFO  epoch 7/121, 6000/56954, lr:0.00048276032340474216, loss:3.326889
02-05 06:22:26 INFO  epoch 7/121, 8000/56954, lr:0.00048276032340474216, loss:3.326037
02-05 06:22:37 INFO  epoch 7/121, 10000/56954, lr:0.00048276032340474216, loss:3.325191
02-05 06:22:49 INFO  epoch 7/121, 12000/56954, lr:0.00048276032340474216, loss:3.324526
02-05 06:23:01 INFO  epoch 7/121, 14000/56954, lr:0.00048276032340474216, loss:3.322904
02-05 06:23:14 INFO  epoch 7/121, 16000/56954, lr:0.00048276032340474216, loss:3.320898
02-05 06:23:26 INFO  epoch 7/121, 18000/56954, lr:0.00048276032340474216, loss:3.319877
02-05 06:23:39 INFO  epoch 7/121, 20000/56954, lr:0.00048276032340474216, loss:3.318196
02-05 06:23:51 INFO  epoch 7/121, 22000/56954, lr:0.00048276032340474216, loss:3.317197
02-05 06:24:04 INFO  epoch 7/121, 24000/56954, lr:0.00048276032340474216, loss:3.315236
02-05 06:24:16 INFO  epoch 7/121, 26000/56954, lr:0.00048276032340474216, loss:3.312696
02-05 06:24:28 INFO  epoch 7/121, 28000/56954, lr:0.00048276032340474216, loss:3.311085
02-05 06:24:39 INFO  epoch 7/121, 30000/56954, lr:0.00048276032340474216, loss:3.309503
02-05 06:24:51 INFO  epoch 7/121, 32000/56954, lr:0.00048276032340474216, loss:3.307758
02-05 06:25:00 INFO  epoch 7/121, 34000/56954, lr:0.00048276032340474216, loss:3.305886
02-05 06:25:11 INFO  epoch 7/121, 36000/56954, lr:0.00048276032340474216, loss:3.304826
02-05 06:25:24 INFO  epoch 7/121, 38000/56954, lr:0.00048276032340474216, loss:3.303414
02-05 06:25:36 INFO  epoch 7/121, 40000/56954, lr:0.00048276032340474216, loss:3.302088
02-05 06:25:49 INFO  epoch 7/121, 42000/56954, lr:0.00048276032340474216, loss:3.300511
02-05 06:26:01 INFO  epoch 7/121, 44000/56954, lr:0.00048276032340474216, loss:3.298833
02-05 06:26:14 INFO  epoch 7/121, 46000/56954, lr:0.00048276032340474216, loss:3.296906
02-05 06:26:26 INFO  epoch 7/121, 48000/56954, lr:0.00048276032340474216, loss:3.295267
02-05 06:26:38 INFO  epoch 7/121, 50000/56954, lr:0.00048276032340474216, loss:3.294146
02-05 06:26:49 INFO  epoch 7/121, 52000/56954, lr:0.00048276032340474216, loss:3.292719
02-05 06:27:01 INFO  epoch 7/121, 54000/56954, lr:0.00048276032340474216, loss:3.291330
02-05 06:27:13 INFO  epoch 7/121, 56000/56954, lr:0.00048276032340474216, loss:3.289904
02-05 06:27:19 INFO  epoch 7/121, 56954/56954, lr:0.00048276032340474216, loss:3.288917
02-05 06:28:23 INFO  epoch 8/121, 2000/56954, lr:0.00048034652178771843, loss:3.247255
02-05 06:28:36 INFO  epoch 8/121, 4000/56954, lr:0.00048034652178771843, loss:3.245427
02-05 06:28:48 INFO  epoch 8/121, 6000/56954, lr:0.00048034652178771843, loss:3.243010
02-05 06:29:00 INFO  epoch 8/121, 8000/56954, lr:0.00048034652178771843, loss:3.242741
02-05 06:29:11 INFO  epoch 8/121, 10000/56954, lr:0.00048034652178771843, loss:3.241081
02-05 06:29:22 INFO  epoch 8/121, 12000/56954, lr:0.00048034652178771843, loss:3.239752
02-05 06:29:35 INFO  epoch 8/121, 14000/56954, lr:0.00048034652178771843, loss:3.238912
02-05 06:29:47 INFO  epoch 8/121, 16000/56954, lr:0.00048034652178771843, loss:3.238037
02-05 06:30:00 INFO  epoch 8/121, 18000/56954, lr:0.00048034652178771843, loss:3.235455
02-05 06:30:12 INFO  epoch 8/121, 20000/56954, lr:0.00048034652178771843, loss:3.234281
02-05 06:30:25 INFO  epoch 8/121, 22000/56954, lr:0.00048034652178771843, loss:3.233427
02-05 06:30:37 INFO  epoch 8/121, 24000/56954, lr:0.00048034652178771843, loss:3.232979
02-05 06:30:50 INFO  epoch 8/121, 26000/56954, lr:0.00048034652178771843, loss:3.232085
02-05 06:31:02 INFO  epoch 8/121, 28000/56954, lr:0.00048034652178771843, loss:3.230462
02-05 06:31:15 INFO  epoch 8/121, 30000/56954, lr:0.00048034652178771843, loss:3.229076
02-05 06:31:27 INFO  epoch 8/121, 32000/56954, lr:0.00048034652178771843, loss:3.227580
02-05 06:31:40 INFO  epoch 8/121, 34000/56954, lr:0.00048034652178771843, loss:3.226256
02-05 06:31:52 INFO  epoch 8/121, 36000/56954, lr:0.00048034652178771843, loss:3.225269
02-05 06:32:05 INFO  epoch 8/121, 38000/56954, lr:0.00048034652178771843, loss:3.224321
02-05 06:32:17 INFO  epoch 8/121, 40000/56954, lr:0.00048034652178771843, loss:3.223190
02-05 06:32:30 INFO  epoch 8/121, 42000/56954, lr:0.00048034652178771843, loss:3.221945
02-05 06:32:42 INFO  epoch 8/121, 44000/56954, lr:0.00048034652178771843, loss:3.220785
02-05 06:32:54 INFO  epoch 8/121, 46000/56954, lr:0.00048034652178771843, loss:3.219496
02-05 06:33:07 INFO  epoch 8/121, 48000/56954, lr:0.00048034652178771843, loss:3.218371
02-05 06:33:19 INFO  epoch 8/121, 50000/56954, lr:0.00048034652178771843, loss:3.217301
02-05 06:33:32 INFO  epoch 8/121, 52000/56954, lr:0.00048034652178771843, loss:3.216087
02-05 06:33:44 INFO  epoch 8/121, 54000/56954, lr:0.00048034652178771843, loss:3.215147
02-05 06:33:56 INFO  epoch 8/121, 56000/56954, lr:0.00048034652178771843, loss:3.213941
02-05 06:34:01 INFO  epoch 8/121, 56954/56954, lr:0.00048034652178771843, loss:3.213431
02-05 06:35:06 INFO  epoch 9/121, 2000/56954, lr:0.00047794478917877984, loss:3.174414
02-05 06:35:17 INFO  epoch 9/121, 4000/56954, lr:0.00047794478917877984, loss:3.175626
02-05 06:35:30 INFO  epoch 9/121, 6000/56954, lr:0.00047794478917877984, loss:3.174385
02-05 06:35:42 INFO  epoch 9/121, 8000/56954, lr:0.00047794478917877984, loss:3.172103
02-05 06:35:54 INFO  epoch 9/121, 10000/56954, lr:0.00047794478917877984, loss:3.171885
02-05 06:36:07 INFO  epoch 9/121, 12000/56954, lr:0.00047794478917877984, loss:3.170511
02-05 06:36:19 INFO  epoch 9/121, 14000/56954, lr:0.00047794478917877984, loss:3.170944
02-05 06:36:31 INFO  epoch 9/121, 16000/56954, lr:0.00047794478917877984, loss:3.171318
02-05 06:36:44 INFO  epoch 9/121, 18000/56954, lr:0.00047794478917877984, loss:3.170046
02-05 06:36:56 INFO  epoch 9/121, 20000/56954, lr:0.00047794478917877984, loss:3.168718
02-05 06:37:09 INFO  epoch 9/121, 22000/56954, lr:0.00047794478917877984, loss:3.167266
02-05 06:37:21 INFO  epoch 9/121, 24000/56954, lr:0.00047794478917877984, loss:3.166296
02-05 06:37:33 INFO  epoch 9/121, 26000/56954, lr:0.00047794478917877984, loss:3.164685
02-05 06:37:45 INFO  epoch 9/121, 28000/56954, lr:0.00047794478917877984, loss:3.163779
02-05 06:37:58 INFO  epoch 9/121, 30000/56954, lr:0.00047794478917877984, loss:3.163045
02-05 06:38:10 INFO  epoch 9/121, 32000/56954, lr:0.00047794478917877984, loss:3.162477
02-05 06:38:22 INFO  epoch 9/121, 34000/56954, lr:0.00047794478917877984, loss:3.161442
02-05 06:38:33 INFO  epoch 9/121, 36000/56954, lr:0.00047794478917877984, loss:3.160209
02-05 06:38:45 INFO  epoch 9/121, 38000/56954, lr:0.00047794478917877984, loss:3.159266
02-05 06:38:57 INFO  epoch 9/121, 40000/56954, lr:0.00047794478917877984, loss:3.158292
02-05 06:39:09 INFO  epoch 9/121, 42000/56954, lr:0.00047794478917877984, loss:3.157428
02-05 06:39:21 INFO  epoch 9/121, 44000/56954, lr:0.00047794478917877984, loss:3.156256
02-05 06:39:33 INFO  epoch 9/121, 46000/56954, lr:0.00047794478917877984, loss:3.155396
02-05 06:39:46 INFO  epoch 9/121, 48000/56954, lr:0.00047794478917877984, loss:3.154572
02-05 06:39:58 INFO  epoch 9/121, 50000/56954, lr:0.00047794478917877984, loss:3.154060
02-05 06:40:10 INFO  epoch 9/121, 52000/56954, lr:0.00047794478917877984, loss:3.153217
